 #LAMMPS data file via lattice_orbit-fragments_generator.f90, version 1.1 Jun 2021, by Bruno Morini
         784 atoms
 1 atom types
 
  -500000.00000000000         500000.00000000000      xlo xhi
  -500000.00000000000         500000.00000000000      ylo yhi
  -500000.00000000000         500000.00000000000      zlo zhi
 
 Masses
 
 1   1000.0000000000000     
 
 Atoms # hybrid
 
           1 1  -6.2807610871201636        5.7545105610369172       -18.095238278879659        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
           2 1   1.0248719202417385       -11.696927954494136       -16.190476026802720        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
           3 1   8.5187318573850490        11.106284949269428       -14.285714618723295        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
           4 1  -15.467737609832703       -2.7315021385215288       -12.380952681462730        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
           5 1   14.371570964190001       -9.1491736501633518       -10.476190602523776        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
           6 1  -4.6836683537791943        17.452618054058995       -8.5714277580191585        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
           7 1  -8.6992486942972587       -16.729573551863016       -6.6666664029012965        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
           8 1   18.249938316818515        6.6531208405790272       -4.7619045048144688        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
           9 1  -18.292474460486744        7.5645299695267081       -2.8571427077715903        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          10 1   8.4544748935470757       -18.100133283624121      -0.95238090563826761        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          11 1   5.9937485819116967        19.056965820385173       0.95238209637881521        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          12 1  -17.135176859487171       -9.9107236264276199        2.8571438876375650        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          13 1   18.967915084463172       -4.1883710209167395        4.7619056626249288        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          14 1  -10.829430407570960        15.436287802916148        6.6666675268172506        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          15 1  -2.3412619053010948       -17.917842816139402        8.5714293736171872        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          16 1   13.039546123081639        10.964472963331120        10.476190602523776        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          17 1  -15.692862353946877       0.66789358393215548        12.380952681462730        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          18 1   9.9089387490579703       -9.8859137513844928        14.285714618723295        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          19 1 -0.52656997563789587        11.729927965946043        16.190476026802720        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          20 1  -5.4670540887578190       -6.5325087999301372        18.095238278879659        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          21 1  -6.7267846558242006        6.1631628407490266       -23.275862862471470        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
          22 1   1.1058747967276468       -12.621418899800720       -21.551724429606921        5.0000000000000000        15.278874081476022        1000.0000000000000      0 0 0
