

-150.0 -150.0 -9.66818e-07 NaN NaN
-150.0 -149.0 -9.701099999999999e-07 NaN NaN
-150.0 -148.0 -9.73414e-07 NaN NaN
-150.0 -147.0 -9.76732e-07 NaN NaN
-150.0 -146.0 -9.800600000000001e-07 NaN NaN
-150.0 -145.0 -9.834e-07 NaN NaN
-150.0 -144.0 -9.86754e-07 NaN NaN
-150.0 -143.0 -9.90118e-07 NaN NaN
-150.0 -142.0 -9.93494e-07 NaN NaN
-150.0 -141.0 -9.9688e-07 NaN NaN
-150.0 -140.0 -1.0002779999999998e-06 NaN NaN
-150.0 -139.0 -1.0036880000000001e-06 NaN NaN
-150.0 -138.0 -1.00711e-06 NaN NaN
-150.0 -137.0 -1.010542e-06 NaN NaN
-150.0 -136.0 -1.013984e-06 NaN NaN
-150.0 -135.0 -1.0174360000000001e-06 NaN NaN
-150.0 -134.0 -1.0209e-06 NaN NaN
-150.0 -133.0 -1.024374e-06 NaN NaN
-150.0 -132.0 -1.027858e-06 NaN NaN
-150.0 -131.0 -1.031352e-06 NaN NaN
-150.0 -130.0 -1.0348559999999999e-06 NaN NaN
-150.0 -129.0 -1.03837e-06 NaN NaN
-150.0 -128.0 -1.041894e-06 NaN NaN
-150.0 -127.0 -1.045426e-06 NaN NaN
-150.0 -126.0 -1.048966e-06 NaN NaN
-150.0 -125.0 -1.0525159999999999e-06 NaN NaN
-150.0 -124.0 -1.056076e-06 NaN NaN
-150.0 -123.0 -1.059642e-06 NaN NaN
-150.0 -122.0 -1.0632180000000001e-06 NaN NaN
-150.0 -121.0 -1.0667999999999999e-06 NaN NaN
-150.0 -120.0 -1.0703899999999999e-06 NaN NaN
-150.0 -119.0 -1.073988e-06 NaN NaN
-150.0 -118.0 -1.077594e-06 NaN NaN
-150.0 -117.0 -1.081204e-06 NaN NaN
-150.0 -116.0 -1.084822e-06 NaN NaN
-150.0 -115.0 -1.088446e-06 NaN NaN
-150.0 -114.0 -1.0920759999999999e-06 NaN NaN
-150.0 -113.0 -1.0957119999999999e-06 NaN NaN
-150.0 -112.0 -1.099354e-06 NaN NaN
-150.0 -111.0 -1.102998e-06 NaN NaN
-150.0 -110.0 -1.106648e-06 NaN NaN
-150.0 -109.0 -1.1103039999999999e-06 NaN NaN
-150.0 -108.0 -1.113962e-06 NaN NaN
-150.0 -107.0 -1.117622e-06 NaN NaN
-150.0 -106.0 -1.121288e-06 NaN NaN
-150.0 -105.0 -1.124954e-06 NaN NaN
-150.0 -104.0 -1.1286240000000001e-06 NaN NaN
-150.0 -103.0 -1.1322959999999998e-06 NaN NaN
-150.0 -102.0 -1.135968e-06 NaN NaN
-150.0 -101.0 -1.139642e-06 NaN NaN
-150.0 -100.0 -1.143316e-06 NaN NaN
-150.0 -99.0 -1.14699e-06 NaN NaN
-150.0 -98.0 -1.150664e-06 NaN NaN
-150.0 -97.0 -1.154336e-06 NaN NaN
-150.0 -96.0 -1.158008e-06 NaN NaN
-150.0 -95.0 -1.161678e-06 NaN NaN
-150.0 -94.0 -1.1653439999999998e-06 NaN NaN
-150.0 -93.0 -1.16901e-06 NaN NaN
-150.0 -92.0 -1.17267e-06 NaN NaN
-150.0 -91.0 -1.1763260000000002e-06 NaN NaN
-150.0 -90.0 -1.179978e-06 NaN NaN
-150.0 -89.0 -1.183624e-06 NaN NaN
-150.0 -88.0 -1.187266e-06 NaN NaN
-150.0 -87.0 -1.1909e-06 NaN NaN
-150.0 -86.0 -1.1945279999999999e-06 NaN NaN
-150.0 -85.0 -1.198148e-06 NaN NaN
-150.0 -84.0 -1.201758e-06 NaN NaN
-150.0 -83.0 -1.205362e-06 NaN NaN
-150.0 -82.0 -1.208954e-06 NaN NaN
-150.0 -81.0 -1.212538e-06 NaN NaN
-150.0 -80.0 -1.21611e-06 NaN NaN
-150.0 -79.0 -1.21967e-06 NaN NaN
-150.0 -78.0 -1.223216e-06 NaN NaN
-150.0 -77.0 -1.226752e-06 NaN NaN
-150.0 -76.0 -1.2302719999999998e-06 NaN NaN
-150.0 -75.0 -1.2337780000000002e-06 NaN NaN
-150.0 -74.0 -1.23727e-06 NaN NaN
-150.0 -73.0 -1.2407440000000002e-06 NaN NaN
-150.0 -72.0 -1.244202e-06 NaN NaN
-150.0 -71.0 -1.247644e-06 NaN NaN
-150.0 -70.0 -1.251064e-06 NaN NaN
-150.0 -69.0 -1.254468e-06 NaN NaN
-150.0 -68.0 -1.2578500000000002e-06 NaN NaN
-150.0 -67.0 -1.2612119999999998e-06 NaN NaN
-150.0 -66.0 -1.264552e-06 NaN NaN
-150.0 -65.0 -1.267868e-06 NaN NaN
-150.0 -64.0 -1.271162e-06 NaN NaN
-150.0 -63.0 -1.2744319999999999e-06 NaN NaN
-150.0 -62.0 -1.277676e-06 NaN NaN
-150.0 -61.0 -1.2808939999999997e-06 NaN NaN
-150.0 -60.0 -1.284086e-06 NaN NaN
-150.0 -59.0 -1.2872480000000002e-06 NaN NaN
-150.0 -58.0 -1.290382e-06 NaN NaN
-150.0 -57.0 -1.293488e-06 NaN NaN
-150.0 -56.0 -1.296562e-06 NaN NaN
-150.0 -55.0 -1.2996040000000001e-06 NaN NaN
-150.0 -54.0 -1.302614e-06 NaN NaN
-150.0 -53.0 -1.30559e-06 NaN NaN
-150.0 -52.0 -1.3085319999999999e-06 NaN NaN
-150.0 -51.0 -1.3114379999999998e-06 NaN NaN
-150.0 -50.0 -1.31431e-06 NaN NaN
-150.0 -49.0 -1.317142e-06 NaN NaN
-150.0 -48.0 -1.319938e-06 NaN NaN
-150.0 -47.0 -1.3226939999999999e-06 NaN NaN
-150.0 -46.0 -1.32541e-06 NaN NaN
-150.0 -45.0 -1.3280839999999998e-06 NaN NaN
-150.0 -44.0 -1.3307179999999999e-06 NaN NaN
-150.0 -43.0 -1.333308e-06 NaN NaN
-150.0 -42.0 -1.335854e-06 NaN NaN
-150.0 -41.0 -1.338356e-06 NaN NaN
-150.0 -40.0 -1.340812e-06 NaN NaN
-150.0 -39.0 -1.3432219999999999e-06 NaN NaN
-150.0 -38.0 -1.345584e-06 NaN NaN
-150.0 -37.0 -1.347896e-06 NaN NaN
-150.0 -36.0 -1.35016e-06 NaN NaN
-150.0 -35.0 -1.3523739999999999e-06 NaN NaN
-150.0 -34.0 -1.3545380000000001e-06 NaN NaN
-150.0 -33.0 -1.356648e-06 NaN NaN
-150.0 -32.0 -1.358706e-06 NaN NaN
-150.0 -31.0 -1.3607119999999999e-06 NaN NaN
-150.0 -30.0 -1.36266e-06 NaN NaN
-150.0 -29.0 -1.3645559999999999e-06 NaN NaN
-150.0 -28.0 -1.366394e-06 NaN NaN
-150.0 -27.0 -1.3681759999999998e-06 NaN NaN
-150.0 -26.0 -1.3699e-06 NaN NaN
-150.0 -25.0 -1.3715659999999998e-06 NaN NaN
-150.0 -24.0 -1.373172e-06 NaN NaN
