

-150.0 -150.0 -9.59744e-07 NaN NaN
-150.0 -149.0 -9.62916e-07 NaN NaN
-150.0 -148.0 -9.661e-07 NaN NaN
-150.0 -147.0 -9.692939999999998e-07 NaN NaN
-150.0 -146.0 -9.724960000000001e-07 NaN NaN
-150.0 -145.0 -9.7571e-07 NaN NaN
-150.0 -144.0 -9.78932e-07 NaN NaN
-150.0 -143.0 -9.82164e-07 NaN NaN
-150.0 -142.0 -9.85406e-07 NaN NaN
-150.0 -141.0 -9.88656e-07 NaN NaN
-150.0 -140.0 -9.91916e-07 NaN NaN
-150.0 -139.0 -9.95186e-07 NaN NaN
-150.0 -138.0 -9.98462e-07 NaN NaN
-150.0 -137.0 -1.001748e-06 NaN NaN
-150.0 -136.0 -1.005044e-06 NaN NaN
-150.0 -135.0 -1.008346e-06 NaN NaN
-150.0 -134.0 -1.011656e-06 NaN NaN
-150.0 -133.0 -1.014976e-06 NaN NaN
-150.0 -132.0 -1.018302e-06 NaN NaN
-150.0 -131.0 -1.021636e-06 NaN NaN
-150.0 -130.0 -1.0249760000000001e-06 NaN NaN
-150.0 -129.0 -1.028324e-06 NaN NaN
-150.0 -128.0 -1.031678e-06 NaN NaN
-150.0 -127.0 -1.03504e-06 NaN NaN
-150.0 -126.0 -1.0384079999999999e-06 NaN NaN
-150.0 -125.0 -1.041782e-06 NaN NaN
-150.0 -124.0 -1.04516e-06 NaN NaN
-150.0 -123.0 -1.0485459999999998e-06 NaN NaN
-150.0 -122.0 -1.051936e-06 NaN NaN
-150.0 -121.0 -1.055332e-06 NaN NaN
-150.0 -120.0 -1.058732e-06 NaN NaN
-150.0 -119.0 -1.062136e-06 NaN NaN
-150.0 -118.0 -1.065546e-06 NaN NaN
-150.0 -117.0 -1.068958e-06 NaN NaN
-150.0 -116.0 -1.072374e-06 NaN NaN
-150.0 -115.0 -1.075794e-06 NaN NaN
-150.0 -114.0 -1.079216e-06 NaN NaN
-150.0 -113.0 -1.08264e-06 NaN NaN
-150.0 -112.0 -1.086068e-06 NaN NaN
-150.0 -111.0 -1.089496e-06 NaN NaN
-150.0 -110.0 -1.092926e-06 NaN NaN
-150.0 -109.0 -1.0963580000000001e-06 NaN NaN
-150.0 -108.0 -1.09979e-06 NaN NaN
-150.0 -107.0 -1.103224e-06 NaN NaN
-150.0 -106.0 -1.106656e-06 NaN NaN
-150.0 -105.0 -1.1100879999999998e-06 NaN NaN
-150.0 -104.0 -1.11352e-06 NaN NaN
-150.0 -103.0 -1.11695e-06 NaN NaN
-150.0 -102.0 -1.120378e-06 NaN NaN
-150.0 -101.0 -1.123804e-06 NaN NaN
-150.0 -100.0 -1.127228e-06 NaN NaN
-150.0 -99.0 -1.130648e-06 NaN NaN
-150.0 -98.0 -1.134064e-06 NaN NaN
-150.0 -97.0 -1.137478e-06 NaN NaN
-150.0 -96.0 -1.140886e-06 NaN NaN
-150.0 -95.0 -1.14429e-06 NaN NaN
-150.0 -94.0 -1.147688e-06 NaN NaN
-150.0 -93.0 -1.15108e-06 NaN NaN
-150.0 -92.0 -1.154466e-06 NaN NaN
-150.0 -91.0 -1.157844e-06 NaN NaN
-150.0 -90.0 -1.1612159999999998e-06 NaN NaN
-150.0 -89.0 -1.164578e-06 NaN NaN
-150.0 -88.0 -1.167932e-06 NaN NaN
-150.0 -87.0 -1.171278e-06 NaN NaN
-150.0 -86.0 -1.174612e-06 NaN NaN
-150.0 -85.0 -1.177938e-06 NaN NaN
-150.0 -84.0 -1.181252e-06 NaN NaN
-150.0 -83.0 -1.184554e-06 NaN NaN
-150.0 -82.0 -1.1878439999999998e-06 NaN NaN
-150.0 -81.0 -1.19112e-06 NaN NaN
-150.0 -80.0 -1.194384e-06 NaN NaN
-150.0 -79.0 -1.197634e-06 NaN NaN
-150.0 -78.0 -1.20087e-06 NaN NaN
-150.0 -77.0 -1.20409e-06 NaN NaN
-150.0 -76.0 -1.207292e-06 NaN NaN
-150.0 -75.0 -1.21048e-06 NaN NaN
-150.0 -74.0 -1.21365e-06 NaN NaN
-150.0 -73.0 -1.216802e-06 NaN NaN
-150.0 -72.0 -1.2199339999999998e-06 NaN NaN
-150.0 -71.0 -1.223048e-06 NaN NaN
-150.0 -70.0 -1.2261419999999999e-06 NaN NaN
-150.0 -69.0 -1.2292140000000002e-06 NaN NaN
-150.0 -68.0 -1.232266e-06 NaN NaN
-150.0 -67.0 -1.2352939999999999e-06 NaN NaN
-150.0 -66.0 -1.2383e-06 NaN NaN
-150.0 -65.0 -1.241282e-06 NaN NaN
-150.0 -64.0 -1.2442400000000001e-06 NaN NaN
-150.0 -63.0 -1.2471739999999998e-06 NaN NaN
-150.0 -62.0 -1.2500799999999998e-06 NaN NaN
-150.0 -61.0 -1.252962e-06 NaN NaN
-150.0 -60.0 -1.2558139999999999e-06 NaN NaN
-150.0 -59.0 -1.25864e-06 NaN NaN
-150.0 -58.0 -1.2614359999999998e-06 NaN NaN
-150.0 -57.0 -1.264204e-06 NaN NaN
-150.0 -56.0 -1.26694e-06 NaN NaN
-150.0 -55.0 -1.2696459999999999e-06 NaN NaN
-150.0 -54.0 -1.272318e-06 NaN NaN
-150.0 -53.0 -1.27496e-06 NaN NaN
-150.0 -52.0 -1.277568e-06 NaN NaN
-150.0 -51.0 -1.2801420000000001e-06 NaN NaN
-150.0 -50.0 -1.28268e-06 NaN NaN
